Area,Frontage,Access Road,Floors,Bedrooms,Bathrooms,Price,Year,Price_Lag_1
54.0,4.0,4.5,4.0,4.0,3.0,8.9,2024,7.6
125.0,4.5,6.0,2.0,3.0,3.0,4.5,2024,8.9
45.0,3.6,2.5,5.0,4.0,4.0,7.8,2024,4.5
39.0,4.0,2.6,4.0,3.0,3.0,7.5,2024,7.8
40.0,4.5,4.0,4.0,4.0,4.0,8.5,2024,7.5
47.0,5.2,2.2,4.0,4.0,3.0,4.98,2024,8.5
49.0,3.5,6.0,3.0,4.0,4.0,9.0,2024,4.98
42.0,3.5,2.5,4.0,4.0,3.0,7.5,2024,9.0
100.0,4.5,6.0,2.0,3.0,2.0,4.8,2024,7.5
96.0,6.0,6.0,3.0,3.0,3.0,9.5,2024,4.8
53.0,4.9,2.2,4.0,4.0,3.0,4.8,2024,9.5
66.0,5.2,4.0,2.0,4.0,2.0,7.99,2024,4.8
114.0,4.5,6.0,4.0,3.0,3.0,9.0,2024,7.99
108.0,4.5,6.0,3.0,3.0,2.0,1.65,2024,9.0
47.0,4.5,2.5,4.0,4.0,3.0,5.9,2024,1.65
45.5,4.5,6.0,4.0,6.0,4.0,8.4,2024,5.9
35.0,4.5,6.0,5.0,3.0,3.0,5.0,2024,8.4
31.0,3.5,2.0,2.0,2.0,1.0,2.05,2024,5.0
65.2,4.5,6.0,4.0,6.0,4.0,7.95,2024,2.05
160.0,5.5,18.0,3.0,2.0,1.0,5.3,2024,7.95
113.5,4.2,6.0,3.0,3.0,3.0,7.5,2024,5.3
33.0,4.2,6.0,5.0,3.0,3.0,4.23,2024,7.5
85.0,8.0,6.0,4.0,5.0,6.0,8.99,2024,4.23
50.0,4.5,6.0,4.0,4.0,4.0,9.4,2024,8.99
64.0,4.0,6.0,2.0,3.0,3.0,6.2,2024,9.4
36.0,3.2,2.2,5.0,4.0,4.0,4.8,2024,6.2
42.0,3.25,3.5,4.0,5.0,3.0,6.3,2024,4.8
51.0,3.4,2.5,3.0,3.0,3.0,5.5,2024,6.3
38.0,46.0,6.0,6.0,4.0,5.0,7.2,2024,5.5
42.0,3.3,3.0,4.0,4.0,3.0,6.8,2024,7.2
160.0,8.0,16.0,1.0,3.0,3.0,4.53,2024,6.8
66.0,5.5,4.0,2.0,3.0,3.0,7.8,2024,4.53
32.0,3.2,3.2,4.0,4.0,3.0,6.15,2024,7.8
450.0,8.0,20.0,2.0,4.0,3.0,6.4,2024,6.15
100.0,5.0,7.0,3.0,4.0,5.0,7.5,2024,6.4
117.0,8.0,13.0,3.0,3.0,4.0,7.5,2024,7.5
48.0,4.0,6.0,3.0,4.0,4.0,3.5,2024,7.5
60.0,4.0,8.0,5.0,5.0,6.0,6.3,2024,3.5
43.0,4.2,2.0,5.0,4.0,4.0,6.0,2024,6.3
28.0,10.5,20.0,4.0,3.0,3.0,6.75,2024,6.0
35.0,3.6,2.0,5.0,4.0,4.0,6.5,2024,6.75
31.0,4.5,6.0,5.0,3.0,3.0,4.5,2024,6.5
35.0,3.7,2.5,5.0,3.0,4.0,6.5,2024,4.5
85.0,5.0,20.5,5.0,3.0,4.0,8.6,2024,6.5
36.0,4.0,4.0,5.0,3.0,4.0,3.8,2024,8.6
33.0,3.3,8.0,5.0,4.0,4.0,8.2,2024,3.8
36.0,3.8,4.0,5.0,3.0,4.0,3.8,2024,8.2
42.0,3.3,3.0,4.0,4.0,3.0,6.8,2024,3.8
36.0,4.0,4.0,5.0,3.0,4.0,3.9,2024,6.8
30.0,4.5,6.0,4.0,4.0,3.0,5.25,2024,3.9
32.0,3.6,3.2,5.0,3.0,4.0,5.8,2024,5.25
52.0,3.35,5.0,1.0,1.0,1.0,6.3,2024,5.8
36.0,3.8,4.0,5.0,3.0,4.0,3.8,2024,6.3
30.0,3.0,2.0,5.0,4.0,4.0,4.5,2024,3.8
84.0,4.0,10.0,2.0,2.0,2.0,9.3,2024,4.5
36.0,4.3,7.0,5.0,3.0,4.0,8.0,2024,9.3
72.0,4.5,8.0,4.0,3.0,3.0,10.0,2024,8.0
172.0,12.0,20.0,2.0,2.0,2.0,4.45,2024,10.0
100.0,5.0,6.0,3.0,4.0,4.0,9.5,2024,4.45
64.0,4.0,5.0,2.0,2.0,2.0,4.5,2024,9.5
38.0,4.5,2.5,5.0,3.0,4.0,5.4,2024,4.5
77.9,6.0,4.0,2.0,2.0,2.0,2.0,2024,5.4
50.0,4.5,6.0,5.0,3.0,3.0,8.2,2024,2.0
40.0,3.9,3.0,5.0,5.0,4.0,5.98,2024,8.2
204.0,5.0,9.0,3.0,3.0,3.0,3.0,2024,5.98
96.0,4.5,6.0,4.0,5.0,5.0,4.8,2024,3.0
37.0,4.5,6.0,6.0,4.0,5.0,6.7,2024,4.8
39.0,3.0,6.0,3.0,3.0,3.0,8.0,2024,6.7
96.0,8.0,22.0,4.0,5.0,3.0,4.7,2024,8.0
63.0,4.5,8.0,4.0,5.0,5.0,6.95,2024,4.7
42.0,5.0,4.0,4.0,3.0,3.0,6.4,2024,6.95
65.0,4.5,6.0,4.0,4.0,4.0,8.02,2024,6.4
45.0,5.0,7.0,5.0,8.0,5.0,4.8,2024,8.02
42.0,4.0,8.0,5.0,4.0,3.0,6.0,2024,4.8
70.0,6.5,6.0,4.0,4.0,5.0,8.02,2024,6.0
51.0,4.0,5.0,5.0,6.0,7.0,6.6,2024,8.02
60.0,5.6,3.0,3.0,5.0,5.0,4.8,2024,6.6
35.0,5.5,6.0,5.0,3.0,3.0,4.0,2024,4.8
34.0,3.6,2.5,5.0,3.0,4.0,3.4,2024,4.0
66.0,4.3,6.0,4.0,4.0,4.0,8.4,2024,3.4
100.0,4.5,6.0,2.0,3.0,3.0,9.7,2024,8.4
42.0,4.5,6.0,4.0,4.0,4.0,7.6,2024,9.7
64.0,4.0,6.0,2.0,3.0,2.0,3.6,2024,7.6
20.0,6.7,6.0,4.0,3.0,3.0,3.75,2024,3.6
63.7,4.9,6.0,2.0,2.0,2.0,7.5,2024,3.75
58.0,4.5,12.0,4.0,4.0,5.0,8.1,2024,7.5
42.0,4.5,6.0,6.0,5.0,4.0,9.6,2024,8.1
45.0,4.0,7.0,4.0,4.0,5.0,9.3,2024,9.6
117.0,5.0,15.0,4.0,3.0,4.0,6.9,2024,9.3
36.0,4.0,4.0,5.0,3.0,3.0,3.79,2024,6.9
100.0,7.0,6.0,4.0,5.0,4.0,8.5,2024,3.79
88.0,4.5,6.0,5.0,3.0,3.0,6.8,2024,8.5
35.0,4.0,6.0,4.0,3.0,3.0,4.15,2024,6.8
75.0,4.5,6.0,4.0,4.0,5.0,5.0,2024,4.15
75.0,6.0,6.0,4.0,6.0,6.0,8.15,2024,5.0
60.0,6.0,9.0,3.0,3.0,3.0,2.2,2024,8.15
88.0,4.5,6.0,3.0,3.0,3.0,6.6,2024,2.2
56.5,4.5,6.0,3.0,3.0,3.0,6.1,2024,6.6
138.0,4.5,6.0,3.0,3.0,3.0,5.8,2024,6.1
90.0,4.5,6.0,3.0,3.0,3.0,7.0,2024,5.8
90.0,4.5,6.0,3.0,3.0,3.0,7.0,2024,7.0
165.0,4.5,6.0,2.0,7.0,4.0,7.5,2024,7.0
40.0,5.6,6.0,4.0,3.0,3.0,6.8,2024,7.5
63.0,4.5,20.0,5.0,6.0,5.0,6.0,2024,6.8
90.0,4.5,5.0,3.0,3.0,3.0,7.5,2024,6.0
46.6,4.5,3.0,2.0,3.0,3.0,5.5,2024,7.5
31.0,4.5,6.0,5.0,3.0,4.0,4.5,2024,5.5
73.0,4.0,6.0,1.0,2.0,2.0,10.0,2024,4.5
32.0,4.0,3.0,5.0,3.0,4.0,7.0,2024,10.0
179.0,8.0,8.0,3.0,3.0,3.0,2.3,2024,7.0
55.0,4.5,6.0,3.0,3.0,3.0,2.2,2024,2.3
35.0,4.2,5.0,5.0,4.0,4.0,7.5,2024,2.2
80.0,4.0,8.0,3.0,3.0,3.0,9.0,2024,7.5
98.0,4.5,6.0,3.0,3.0,3.0,7.8,2024,9.0
31.0,3.68,6.0,4.0,4.0,3.0,5.2,2024,7.8
30.0,4.5,6.0,5.0,3.0,4.0,4.7,2024,5.2
70.0,6.1,6.0,3.0,4.0,3.0,7.25,2024,4.7
43.0,4.5,6.0,3.0,3.0,3.0,6.5,2024,7.25
58.0,4.0,3.0,2.0,3.0,2.0,4.1,2024,6.5
90.0,5.0,6.0,3.0,2.0,3.0,2.35,2024,4.1
60.0,5.0,5.0,5.0,6.0,7.0,7.6,2024,2.35
30.0,3.7,6.0,5.0,3.0,4.0,6.48,2024,7.6
23.0,4.5,6.0,2.0,2.0,2.0,2.79,2024,6.48
58.0,4.5,6.0,3.0,4.0,3.0,5.2,2024,2.79
52.0,5.1,6.0,4.0,5.0,3.0,4.95,2024,5.2
56.0,4.0,8.0,2.0,2.0,2.0,6.1,2024,4.95
73.0,4.0,8.0,3.0,3.0,4.0,6.3,2024,6.1
113.58,4.5,6.0,3.0,2.0,2.0,3.83,2024,6.3
51.0,4.5,6.0,4.0,3.0,3.0,4.5,2024,3.83
29.8,4.5,6.0,4.0,3.0,3.0,7.36,2024,4.5
38.0,3.5,3.0,4.0,4.0,3.0,5.98,2024,7.36
200.0,20.0,20.0,2.0,3.0,3.0,3.95,2024,5.98
35.0,4.0,3.0,5.0,4.0,4.0,5.3,2024,3.95
60.0,5.0,2.2,3.0,4.0,2.0,8.5,2024,5.3
90.0,4.5,16.0,1.0,2.0,1.0,5.49,2024,8.5
42.0,5.0,4.0,6.0,4.0,4.0,5.5,2024,5.49
112.5,4.5,20.0,1.0,2.0,1.0,8.5,2024,5.5
63.0,4.5,6.0,2.0,2.0,2.0,1.65,2024,8.5
35.0,4.5,6.0,5.0,3.0,4.0,6.3,2024,1.65
30.0,3.4,3.0,4.0,4.0,3.0,5.8,2024,6.3
35.0,4.5,3.0,4.0,4.0,2.0,7.7,2024,5.8
95.0,5.0,6.0,4.0,3.0,3.0,4.8,2024,7.7
42.23,4.1,6.0,3.0,3.0,3.0,6.4,2024,4.8
24.0,4.5,6.0,2.0,2.0,3.0,1.68,2024,6.4
100.0,5.0,16.0,3.0,3.0,3.0,3.26,2024,1.68
72.0,4.5,8.0,4.0,4.0,4.0,8.9,2024,3.26
52.0,4.5,6.0,5.0,4.0,4.0,5.2,2024,8.9
35.0,3.5,5.0,4.0,3.0,3.0,8.1,2024,5.2
60.0,4.0,8.0,5.0,5.0,6.0,6.0,2024,8.1
80.0,4.5,12.0,4.0,3.0,3.0,9.5,2024,6.0
70.0,4.5,14.0,2.0,2.0,3.0,9.9,2024,9.5
50.0,3.3,6.0,3.0,4.0,3.0,9.9,2024,9.9
35.0,5.0,2.0,5.0,3.0,4.0,3.5,2024,9.9
71.5,9.5,16.0,3.0,3.0,3.0,10.0,2024,3.5
46.0,4.5,6.0,4.0,4.0,3.0,8.5,2024,10.0
45.0,5.5,6.0,5.0,4.0,4.0,5.85,2024,8.5
40.0,4.5,10.0,2.0,2.0,1.0,6.2,2024,5.85
52.0,4.5,6.0,3.0,4.0,3.0,3.9,2024,6.2
42.4,4.5,6.0,4.0,3.0,3.0,5.95,2024,3.9
57.0,4.0,15.0,3.0,3.0,3.0,6.19,2024,5.95
70.0,4.5,6.0,3.0,3.0,3.0,5.5,2024,6.19
66.0,3.4,25.0,4.0,8.0,8.0,6.6,2024,5.5
176.0,5.0,13.0,1.0,3.0,2.0,7.0,2024,6.6
35.0,3.5,3.0,4.0,4.0,3.0,5.35,2024,7.0
99.0,5.5,12.0,3.0,4.0,4.0,5.3,2024,5.35
78.5,5.0,13.0,4.0,3.0,3.0,8.55,2024,5.3
48.0,4.5,5.0,2.0,3.0,2.0,3.65,2024,8.55
64.0,4.0,6.0,4.0,4.0,5.0,6.5,2024,3.65
38.0,3.0,6.0,5.0,4.0,4.0,7.2,2024,6.5
200.0,30.0,20.0,1.0,5.0,3.0,4.2,2024,7.2
34.0,3.3,3.0,4.0,3.0,3.0,5.35,2024,4.2
22.0,3.5,4.0,4.0,2.0,3.0,4.2,2024,5.35
36.0,4.0,3.0,4.0,4.0,3.0,4.85,2024,4.2
37.0,7.0,6.0,4.0,3.0,4.0,8.8,2024,4.85
100.0,4.5,13.0,2.0,3.0,3.0,4.8,2024,8.8
33.0,4.0,2.7,5.0,3.0,3.0,7.4,2024,4.8
50.0,4.5,6.0,5.0,8.0,3.0,8.6,2024,7.4
73.0,4.5,8.0,3.0,3.0,4.0,6.3,2024,8.6
52.0,4.0,12.0,2.0,3.0,2.0,3.6,2024,6.3
83.3,4.3,6.0,5.0,7.0,7.0,8.5,2024,3.6
27.2,4.5,5.0,2.0,2.0,2.0,2.33,2024,8.5
36.0,4.0,3.0,6.0,4.0,4.0,8.3,2024,2.33
95.0,6.0,6.0,3.0,3.0,2.0,6.0,2024,8.3
60.0,5.0,16.0,3.0,3.0,2.0,2.5,2024,6.0
120.0,4.0,20.0,1.0,3.0,3.0,6.5,2024,2.5
47.5,4.5,10.0,4.0,4.0,4.0,8.2,2024,6.5
44.0,4.0,4.0,1.0,2.0,1.0,1.4,2024,8.2
72.0,4.5,5.0,2.0,2.0,2.0,5.0,2024,1.4
91.3,6.0,6.0,2.0,2.0,2.0,9.0,2024,5.0
56.0,4.0,6.0,3.0,4.0,5.0,8.9,2024,9.0
133.3,4.5,6.0,2.0,3.0,3.0,6.5,2024,8.9
79.7,4.5,5.5,2.0,2.0,2.0,7.5,2024,6.5
31.0,4.5,6.0,5.0,3.0,3.0,4.2,2024,7.5
64.0,4.5,6.0,4.0,4.0,5.0,6.4,2024,4.2
90.0,5.0,9.0,2.0,3.0,3.0,5.5,2024,6.4
40.0,4.0,2.5,5.0,6.0,5.0,6.25,2024,5.5
48.0,4.5,6.0,5.0,6.0,3.0,5.2,2024,6.25
38.5,4.5,6.0,5.0,6.0,4.0,6.3,2024,5.2
30.0,3.0,3.0,2.0,2.0,2.0,2.4,2024,6.3
138.0,5.0,5.5,2.0,4.0,4.0,4.69,2024,2.4
48.0,4.5,6.0,5.0,4.0,4.0,7.55,2024,4.69
105.0,7.5,6.0,3.0,3.0,3.0,5.5,2024,7.55
40.0,4.0,6.0,5.0,3.0,3.0,6.5,2024,5.5
75.0,4.5,6.0,4.0,4.0,3.0,3.85,2024,6.5
61.0,4.0,8.0,4.0,5.0,5.0,6.5,2024,3.85
32.0,6.0,6.0,5.0,3.0,3.0,8.2,2024,6.5
32.0,4.2,2.2,5.0,3.0,4.0,6.4,2024,8.2
410.0,10.0,5.0,3.0,3.0,3.0,6.0,2024,6.4
40.0,4.5,2.0,1.0,1.0,1.0,2.5,2024,6.0
80.0,4.0,12.0,3.0,4.0,4.0,9.2,2024,2.5
35.0,3.6,6.0,5.0,3.0,4.0,5.0,2024,9.2
45.0,4.4,2.0,5.0,3.0,4.0,7.5,2024,5.0
87.5,5.0,12.0,3.0,4.0,5.0,8.1,2024,7.5
68.0,4.0,8.0,2.0,2.0,3.0,8.7,2024,8.1
80.0,4.0,4.0,2.0,6.0,3.0,6.5,2024,8.7
35.0,4.5,3.0,4.0,4.0,3.0,5.35,2024,6.5
40.0,3.8,2.0,4.0,3.0,4.0,6.5,2024,5.35
65.0,5.0,6.0,3.0,3.0,3.0,4.45,2024,6.5
100.0,5.0,15.0,1.0,3.0,3.0,9.2,2024,4.45
62.0,4.0,7.0,4.0,4.0,5.0,7.35,2024,9.2
50.0,4.2,7.0,4.0,4.0,3.0,7.5,2024,7.35
30.0,4.0,3.0,5.0,3.0,4.0,3.9,2024,7.5
95.0,5.3,5.0,3.0,4.0,4.0,9.6,2024,3.9
60.0,4.0,6.0,5.0,4.0,3.0,8.55,2024,9.6
83.0,5.0,20.0,3.0,4.0,5.0,8.8,2024,8.55
146.0,7.0,6.0,3.0,3.0,3.0,9.3,2024,8.8
45.0,4.0,25.0,5.0,9.0,5.0,8.5,2024,9.3
160.0,8.0,19.0,3.0,4.0,4.0,7.25,2024,8.5
97.0,5.0,4.0,3.0,3.0,3.0,3.49,2024,7.25
91.0,4.5,6.0,5.0,3.0,3.0,9.3,2024,3.49
42.0,6.0,6.0,4.0,3.0,3.0,5.6,2024,9.3
58.0,4.5,6.0,5.0,3.0,3.0,6.7,2024,5.6
56.0,4.5,6.0,6.0,7.0,5.0,7.5,2024,6.7
105.0,7.0,6.0,4.0,4.0,5.0,7.3,2024,7.5
60.0,4.0,7.0,2.0,3.0,2.0,2.75,2024,7.3
35.0,4.5,6.0,3.0,3.0,3.0,4.75,2024,2.75
58.0,4.1,2.0,3.0,3.0,3.0,4.87,2024,4.75
71.0,5.0,10.0,2.0,2.0,2.0,7.9,2024,4.87
51.8,4.5,6.0,2.0,3.0,3.0,5.5,2024,7.9
60.0,4.0,6.0,4.0,4.0,5.0,8.7,2024,5.5
36.0,4.5,6.0,3.0,2.0,2.0,4.85,2024,8.7
85.0,4.1,6.0,3.0,3.0,3.0,4.07,2024,4.85
46.4,4.0,6.0,1.0,3.0,3.0,5.5,2024,4.07
52.0,4.5,6.0,6.0,5.0,5.0,9.9,2024,5.5
57.6,4.5,8.0,3.0,4.0,4.0,4.59,2024,9.9
88.0,5.0,6.0,2.0,3.0,3.0,9.5,2024,4.59
40.0,4.5,6.0,6.0,3.0,3.0,7.8,2024,9.5
45.0,4.5,6.0,4.0,3.0,4.0,8.5,2024,7.8
42.0,4.5,6.0,4.0,3.0,3.0,4.1,2024,8.5
54.5,4.0,5.0,3.0,4.0,3.0,5.9,2024,4.1
76.0,4.0,20.0,4.0,6.0,6.0,10.0,2024,5.9
204.0,9.0,12.0,3.0,3.0,3.0,8.5,2024,10.0
90.0,4.5,6.0,1.0,3.0,2.0,2.15,2024,8.5
40.0,3.8,2.8,5.0,6.0,4.0,7.45,2024,2.15
90.0,4.5,6.0,2.0,3.0,2.0,2.5,2024,7.45
64.0,4.5,6.0,1.0,2.0,1.0,8.5,2024,2.5
28.0,4.0,4.0,4.0,4.0,4.0,2.15,2024,8.5
84.0,4.0,6.0,3.0,3.0,3.0,4.58,2024,2.15
45.0,4.5,6.0,2.0,3.0,3.0,9.0,2024,4.58
60.0,4.5,5.0,4.0,3.0,3.0,9.5,2024,9.0
63.4,4.0,12.0,3.0,4.0,3.0,7.8,2024,9.5
42.0,5.6,3.0,5.0,3.0,4.0,8.5,2024,7.8
41.5,4.0,2.0,5.0,4.0,3.0,6.75,2024,8.5
74.2,4.5,6.0,3.0,4.0,3.0,4.98,2024,6.75
75.0,5.0,6.0,4.0,5.0,6.0,7.9,2024,4.98
32.0,4.5,4.0,3.0,3.0,3.0,6.7,2024,7.9
64.0,4.0,6.0,4.0,4.0,5.0,9.0,2024,6.7
68.8,4.5,6.0,3.0,4.0,4.0,6.5,2024,9.0
189.0,5.7,8.0,2.0,3.0,3.0,7.9,2024,6.5
66.0,4.5,6.0,3.0,3.0,3.0,8.0,2024,7.9
46.0,4.0,3.5,5.0,6.0,4.0,7.85,2024,8.0
76.5,4.5,6.0,3.0,3.0,3.0,9.0,2024,7.85
22.8,4.5,3.5,4.0,2.0,3.0,3.7,2024,9.0
29.0,4.5,4.0,2.0,2.0,2.0,3.5,2024,3.7
36.0,4.0,6.0,2.0,2.0,2.0,4.7,2024,3.5
59.0,4.5,6.0,4.0,4.0,5.0,9.0,2024,4.7
60.0,4.0,8.0,2.0,2.0,2.0,6.85,2024,9.0
38.0,4.3,3.5,6.0,4.0,5.0,6.8,2024,6.85
63.0,4.5,6.0,3.0,4.0,3.0,8.3,2024,6.8
110.0,4.5,6.0,3.0,3.0,3.0,6.8,2024,8.3
50.0,6.8,6.0,2.0,4.0,4.0,7.65,2024,6.8
40.22,4.5,6.0,4.0,4.0,3.0,5.68,2024,7.65
73.0,4.5,12.0,4.0,4.0,4.0,6.5,2024,5.68
35.0,5.0,3.0,6.0,3.0,4.0,7.5,2024,6.5
35.0,3.0,3.0,4.0,4.0,3.0,5.95,2024,7.5
30.0,3.0,50.0,4.0,3.0,4.0,8.8,2024,5.95
34.0,3.5,3.0,5.0,3.0,4.0,5.5,2024,8.8
42.0,6.0,2.5,4.0,4.0,4.0,5.6,2024,5.5
60.0,5.0,6.0,4.0,4.0,4.0,6.48,2024,5.6
55.0,4.5,6.0,3.0,5.0,5.0,3.7,2024,6.48
44.0,4.8,2.8,5.0,5.0,4.0,7.4,2024,3.7
31.0,3.6,2.5,5.0,4.0,3.0,5.65,2024,7.4
40.0,4.5,3.0,3.0,2.0,1.0,3.2,2024,5.65
108.0,6.0,6.0,4.0,3.0,3.0,8.5,2024,3.2
63.0,8.0,5.0,3.0,3.0,3.0,7.5,2024,8.5
38.0,3.5,3.0,4.0,4.0,4.0,5.35,2024,7.5
94.0,4.5,6.0,2.0,3.0,2.0,2.4,2024,5.35
200.0,10.0,6.0,3.0,3.0,3.0,9.5,2024,2.4
90.0,4.5,6.0,4.0,3.0,3.0,9.3,2024,9.5
57.8,4.0,12.0,2.0,4.0,4.0,5.5,2024,9.3
106.0,5.0,8.0,3.0,2.0,1.0,1.6,2024,5.5
80.0,4.0,6.0,2.0,3.0,3.0,5.6,2024,1.6
32.0,5.0,3.0,5.0,4.0,4.0,7.6,2024,5.6
65.0,4.5,6.0,4.0,4.0,4.0,8.05,2024,7.6
65.0,4.5,6.0,4.0,4.0,5.0,8.2,2024,8.05
110.0,4.0,2.5,3.0,4.0,4.0,8.2,2024,8.2
31.0,4.5,6.0,5.0,3.0,4.0,6.65,2024,8.2
45.0,4.5,6.0,2.0,2.0,3.0,3.8,2024,6.65
38.0,3.2,2.5,4.0,3.0,3.0,4.25,2024,3.8
88.0,4.5,10.0,2.0,3.0,2.0,4.62,2024,4.25
47.0,3.9,6.0,1.0,3.0,3.0,3.9,2024,4.62
51.0,3.0,6.0,2.0,3.0,2.0,5.5,2024,3.9
51.1,4.5,6.0,3.0,4.0,3.0,5.28,2024,5.5
51.91,4.5,6.0,3.0,3.0,3.0,5.1,2024,5.28
125.0,5.2,7.5,3.0,3.0,3.0,6.8,2024,5.1
30.0,5.0,6.0,5.0,3.0,4.0,5.5,2024,6.8
80.0,5.0,4.0,3.0,4.0,4.0,6.5,2024,5.5
64.0,4.5,6.0,3.0,4.0,4.0,7.7,2024,6.5
50.0,4.5,6.0,5.0,5.0,4.0,7.4,2024,7.7
31.0,4.5,6.0,2.0,2.0,1.0,2.0,2024,7.4
56.0,4.5,6.0,3.0,4.0,4.0,4.15,2024,2.0
40.0,3.8,6.0,4.0,4.0,4.0,7.3,2024,4.15
45.0,4.5,6.0,4.0,4.0,4.0,6.8,2024,7.3
120.0,5.0,18.0,1.0,3.0,3.0,9.5,2024,6.8
40.0,4.5,6.0,6.0,3.0,4.0,7.45,2024,9.5
51.0,3.0,6.0,2.0,3.0,2.0,5.5,2024,7.45
34.0,4.5,4.0,5.0,3.0,4.0,5.4,2024,5.5
56.0,4.3,6.0,3.0,1.0,1.0,5.95,2024,5.4
38.0,5.6,2.0,5.0,3.0,4.0,6.25,2024,5.95
36.0,3.7,4.0,5.0,3.0,4.0,6.9,2024,6.25
36.0,3.7,4.0,5.0,3.0,4.0,5.6,2024,6.9
49.0,6.6,2.5,1.0,1.0,1.0,4.98,2024,5.6
55.9,3.5,4.0,2.0,3.0,2.0,4.8,2024,4.98
50.0,4.5,4.0,6.0,3.0,4.0,9.3,2024,4.8
97.5,5.0,6.0,4.0,3.0,3.0,10.0,2024,9.3
32.1,4.5,4.0,4.0,2.0,3.0,3.95,2024,10.0
30.0,3.7,6.0,4.0,3.0,3.0,6.5,2024,3.95
40.0,4.0,5.0,2.0,2.0,2.0,3.2,2024,6.5
48.0,4.5,5.0,3.0,3.0,3.0,3.65,2024,3.2
57.0,4.6,3.0,1.0,2.0,2.0,4.7,2024,3.65
28.0,4.5,6.0,2.0,3.0,3.0,2.5,2024,4.7
44.0,4.0,5.0,2.0,2.0,2.0,3.3,2024,2.5
32.0,4.0,6.0,2.0,3.0,3.0,2.85,2024,3.3
16.4,4.5,6.0,2.0,2.0,3.0,4.0,2024,2.85
75.0,5.0,4.0,2.0,3.0,2.0,2.7,2024,4.0
42.0,4.6,4.0,4.0,4.0,2.0,6.85,2024,2.7
56.0,4.0,5.0,2.0,2.0,2.0,4.4,2024,6.85
60.0,4.0,3.0,2.0,4.0,3.0,5.58,2024,4.4
50.0,3.0,3.5,4.0,4.0,4.0,6.8,2024,5.58
50.4,4.5,6.0,4.0,4.0,3.0,3.0,2024,6.8
60.0,4.5,10.0,3.0,4.0,3.0,2.0,2024,3.0
68.0,5.0,7.0,3.0,3.0,3.0,2.55,2024,2.0
75.0,4.5,6.0,3.0,3.0,3.0,3.0,2024,2.55
54.6,3.9,3.5,3.0,4.0,3.0,5.58,2024,3.0
56.0,4.0,5.0,5.0,5.0,5.0,9.5,2024,5.58
22.0,4.5,6.0,4.0,3.0,3.0,3.6,2024,9.5
102.0,6.0,6.0,2.0,3.0,3.0,3.2,2024,3.6
96.0,6.0,6.0,2.0,3.0,3.0,1.9,2024,3.2
100.0,4.5,6.0,1.0,3.0,2.0,2.15,2024,1.9
38.4,4.8,6.0,1.0,1.0,1.0,2.9,2024,2.15
101.0,8.0,8.0,3.0,7.0,4.0,9.9,2024,2.9
40.0,4.5,6.0,5.0,5.0,5.0,8.2,2024,9.9
75.0,4.5,8.0,5.0,6.0,5.0,6.8,2024,8.2
55.0,5.0,6.0,5.0,3.0,4.0,6.8,2024,6.8
53.0,5.3,6.0,2.0,2.0,3.0,6.25,2024,6.8
35.4,6.3,6.0,4.0,3.0,4.0,5.95,2024,6.25
36.0,4.0,3.0,5.0,4.0,4.0,4.95,2024,5.95
63.0,3.0,6.0,3.0,3.0,3.0,6.5,2024,4.95
51.0,3.0,6.0,3.0,3.0,2.0,6.5,2024,6.5
30.0,4.5,6.0,5.0,3.0,3.0,3.8,2024,6.5
60.0,4.0,8.0,3.0,4.0,3.0,8.5,2024,3.8
72.4,4.1,12.0,2.0,4.0,3.0,8.9,2024,8.5
27.0,3.0,5.0,3.0,3.0,3.0,3.5,2024,8.9
52.5,3.5,5.0,3.0,4.0,3.0,6.8,2024,3.5
31.0,4.0,4.0,4.0,4.0,4.0,5.3,2024,6.8
35.0,4.2,5.0,3.0,2.0,3.0,4.6,2024,5.3
42.4,4.87,4.0,1.0,1.0,1.0,4.8,2024,4.6
61.0,4.0,6.0,3.0,3.0,3.0,6.7,2024,4.8
48.0,4.5,6.0,5.0,6.0,3.0,8.95,2024,6.7
33.0,4.5,6.0,4.0,3.0,3.0,2.7,2024,8.95
34.0,4.5,6.0,4.0,4.0,3.0,2.68,2024,2.7
74.0,4.5,8.0,1.0,1.0,1.0,6.05,2024,2.68
57.0,4.5,6.0,2.0,4.0,2.0,10.0,2024,6.05
50.0,3.5,4.0,2.0,2.0,2.0,3.45,2024,10.0
56.0,4.0,6.0,3.0,3.0,3.0,6.6,2024,3.45
11.5,4.5,6.0,3.0,3.0,3.0,1.68,2024,6.6
42.0,4.5,5.0,2.0,3.0,2.0,3.9,2024,1.68
34.0,3.8,3.0,5.0,3.0,4.0,8.5,2024,3.9
32.0,3.8,3.0,5.0,3.0,4.0,5.5,2024,8.5
33.0,4.5,3.0,2.0,2.0,2.0,7.7,2024,5.5
36.0,4.5,6.0,1.0,2.0,2.0,2.83,2024,7.7
167.5,6.1,7.0,2.0,3.0,3.0,9.8,2024,2.83
100.0,5.0,9.0,2.0,2.0,2.0,5.5,2024,9.8
57.0,4.5,6.0,4.0,3.0,3.0,4.19,2024,5.5
89.0,6.05,6.0,3.0,3.0,3.0,6.8,2024,4.19
79.0,46.0,8.0,3.0,2.0,1.0,5.7,2024,6.8
43.0,4.5,4.0,5.0,6.0,5.0,5.52,2024,5.7
55.0,6.5,4.0,7.0,9.0,9.0,9.1,2024,5.52
